Season,short_name,long_name,age,dob,height_cm,weight_kg,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,release_clause_eur,nation_position,nation_jersey_number,previous_edition_overall,long_name1,club_name1
2017/18,A. Murgia,Alessandro Murgia,21,1996-08-09,185,78,Lazio,Italian Serie A,72,80,4500000.0,20000.0,"CM, CDM",Right,8700000.0,,,68.0,Alessandro Murgia,Lazio
2017/18,J. Sancho,Jadon Sancho,18,2000-03-25,180,76,Borussia Dortmund,German 1. Bundesliga,72,87,6500000.0,15000.0,"LM, LW",Right,15100000.0,,,63.0,Jadon Sancho,Borussia Dortmund
2017/18,V. Jovanović,Vukašin Jovanović,22,1996-05-17,188,80,FC Girondins de Bordeaux,French Ligue 1,72,78,3600000.0,20000.0,CB,Left,8000000.0,,,73.0,Vukasin Jovanovic,FC Girondins de Bordeaux
2017/18,R. Orsolini,Riccardo Orsolini,21,1997-01-24,183,73,Bologna,Italian Serie A,72,84,5500000.0,20000.0,"RW, RM",Left,,,,69.0,Riccardo Orsolini,Bologna
2017/18,O. El Hajjam,Oualid El Hajjam,27,1991-02-19,180,73,Amiens SC,French Ligue 1,72,73,2900000.0,15000.0,RB,Right,6000000.0,,,69.0,Oualid El Hajjam,Amiens SC
2017/18,Diogo Dalot,José Diogo Dalot Teixeira,19,1999-03-18,183,71,Manchester United,English Premier League,72,84,4700000.0,30000.0,"RB, LB",Right,9600000.0,,,68.0,Jose Diogo Dalot Teixeira,Manchester United
2017/18,J. Ikoné,Nanitamo Jonathan Ikoné,20,1998-05-02,175,67,LOSC Lille,French Ligue 1,72,84,5500000.0,15000.0,RM,Left,12100000.0,,,71.0,Nanitamo Jonathan Ikone,LOSC Lille
2017/18,E. Mendy,Edouard Mendy,26,1992-03-01,197,86,Stade de Reims,French Ligue 1,72,74,2600000.0,10000.0,GK,Right,5400000.0,,,68.0,Edouard Mendy,Stade de Reims
2017/18,Y. En-Nesyri,Youssef En-Nesyri,21,1997-06-01,192,78,CD Leganés,Spain Primera Division,72,78,4300000.0,15000.0,"ST, LW",Left,10500000.0,,,,Youssef En-Nesyri,CD Leganes
2017/18,Fran Beltrán,Francisco José Beltrán Peinado,19,1999-02-03,170,64,RC Celta de Vigo,Spain Primera Division,72,80,3800000.0,7000.0,"CDM, CM",Right,8800000.0,,,69.0,Francisco Jose Beltran Peinado,RC Celta de Vigo
2017/18,Y. Bissouma,Yves Bissouma,21,1996-08-30,182,80,Brighton & Hove Albion,English Premier League,72,82,4900000.0,20000.0,"CM, CDM, RM",Right,10400000.0,,,70.0,Yves Bissouma,Brighton & Hove Albion
2017/18,M. Kean,Moise Bioty Kean,18,2000-02-28,182,79,Juventus,Italian Serie A,72,87,6500000.0,30000.0,ST,Right,14800000.0,,,64.0,Moise Bioty Kean,Juventus
2017/18,S. Kalu,Samuel Kalu Ojim,20,1997-08-26,176,74,FC Girondins de Bordeaux,French Ligue 1,72,82,5000000.0,20000.0,"RM, RW",Right,11000000.0,,,70.0,Samuel Kalu Ojim,FC Girondins de Bordeaux
2017/18,A. Maier,Arne Maier,19,1999-01-08,183,79,Hertha BSC,German 1. Bundesliga,72,84,5500000.0,10000.0,"CM, CDM",Right,10500000.0,,,63.0,Arne Maier,Hertha BSC
2017/18,W. McKennie,Weston James Earl McKennie,19,1998-08-28,185,84,FC Schalke 04,German 1. Bundesliga,72,85,6000000.0,10000.0,"CM, CDM",Right,14000000.0,LCM,14.0,63.0,Weston James Earl McKennie,FC Schalke 04
2017/18,M. Cuisance,Michaël Bruno Dominique Cuisance,18,1999-08-16,181,73,Borussia Mönchengladbach,German 1. Bundesliga,72,84,5000000.0,10000.0,CM,Left,9500000.0,,,61.0,Michael Bruno Dominique Cuisance,Borussia Monchengladbach
2017/18,Rafael Leão,Rafael Alexandre Conceição Leão,19,1999-06-10,188,81,LOSC Lille,French Ligue 1,72,86,6500000.0,10000.0,"ST, LM",Right,17100000.0,,,,Rafael Alexandre Conceicao Leao,LOSC Lille
2017/18,J. Speroni,Julián Speroni,39,1979-05-18,186,80,Crystal Palace,English Premier League,71,71,160000.0,15000.0,GK,Right,304000.0,,,71.0,Julian Speroni,Crystal Palace
2017/18,M. Bodmer,Mathieu Bodmer,35,1982-11-22,190,90,Amiens SC,French Ligue 1,71,71,550000.0,8000.0,"CDM, CB, CM",Right,1100000.0,,,75.0,Mathieu Bodmer,Amiens SC
2017/18,S. Padoin,Simone Padoin,34,1984-03-18,179,73,Cagliari,Italian Serie A,71,71,675000.0,20000.0,"RB, LM, CM",Right,1200000.0,,,73.0,Simone Padoin,Cagliari
2017/18,G. Pegolo,Gianluca Pegolo,37,1981-03-25,183,76,U.S. Sassuolo Calcio,Italian Serie A,71,71,160000.0,15000.0,GK,Left,272000.0,,,72.0,Gianluca Pegolo,U.S. Sassuolo Calcio
2017/18,Dorado,José Antonio Dorado Ramírez,35,1982-07-10,180,70,Rayo Vallecano,Spain Primera Division,71,71,550000.0,9000.0,CB,Left,1200000.0,,,69.0,Jose Antonio Dorado Ramirez,Rayo Vallecano
2017/18,Borja Fernández,Borja Fernández Fernández,37,1981-01-14,189,82,Real Valladolid CF,Spain Primera Division,71,71,160000.0,9000.0,CDM,Right,715000.0,,,70.0,Borja Fernandez Fernandez,Real Valladolid CF
2017/18,J. Callsen-Bracker,Jan-Ingwer Callsen-Bracker,33,1984-09-23,188,84,FC Augsburg,German 1. Bundesliga,71,71,950000.0,15000.0,CB,Right,1600000.0,,,72.0,Jan-Ingwer Callsen-Bracker,FC Augsburg
2017/18,Bruno Alves,Bruno Eduardo Regufe Alves,36,1981-11-27,189,81,Parma,Italian Serie A,71,71,325000.0,15000.0,CB,Right,585000.0,SUB,2.0,78.0,Bruno Eduardo Regufe Alves,Parma
2017/18,Verza,José Antonio García Rabasco,31,1986-09-29,181,78,Levante Unión Deportiva,Spain Primera Division,71,71,1600000.0,15000.0,"CDM, CM",Right,3400000.0,,,72.0,Jose Antonio Garcia Rabasco,Levante Union Deportiva
2017/18,Pedro López,Pedro López Muñoz,34,1983-11-01,174,72,Levante Unión Deportiva,Spain Primera Division,71,71,675000.0,15000.0,"RB, RM",Right,1400000.0,,,72.0,Pedro Lopez Munoz,Levante Union Deportiva
2017/18,P. Bardsley,Phil Bardsley,33,1985-06-28,180,79,Burnley,English Premier League,71,71,900000.0,30000.0,RB,Right,1700000.0,,,72.0,Phil Bardsley,Burnley
2017/18,M. Pugh,Marc Pugh,31,1987-04-02,180,72,AFC Bournemouth,English Premier League,71,71,2100000.0,40000.0,LM,Right,4000000.0,,,73.0,Marc Pugh,AFC Bournemouth
2017/18,O. Fink,Oliver Fink,36,1982-06-06,187,78,Fortuna Düsseldorf,German 1. Bundesliga,71,71,750000.0,15000.0,"CM, CAM, LM",Right,1400000.0,,,69.0,Oliver Fink,Fortuna Dusseldorf
2017/18,Sastre,Lluís Sastre Reus,32,1986-03-26,174,70,SD Huesca,Spain Primera Division,71,71,1800000.0,15000.0,"CM, CDM",Right,3900000.0,,,70.0,Lluis Sastre Reus,SD Huesca
2017/18,L. Tomlin,Lee Tomlin,29,1989-01-12,180,74,Cardiff City,English Premier League,71,71,2300000.0,30000.0,"CAM, LM",Right,4600000.0,,,72.0,Lee Tomlin,Cardiff City
2017/18,Rui Fonte,Rui Pedro da Rocha Fonte,28,1990-04-23,179,73,Fulham,English Premier League,71,71,2400000.0,40000.0,ST,Right,4600000.0,,,77.0,Rui Pedro da Rocha Fonte,Fulham
2017/18,R. Bennett,Ryan Bennett,28,1990-03-06,188,78,Wolverhampton Wanderers,English Premier League,71,72,2200000.0,40000.0,CB,Right,4300000.0,,,69.0,Ryan Bennett,Wolverhampton Wanderers
2017/18,K. Sigþórsson,Kolbeinn Sigþórsson,28,1990-03-14,187,87,FC Nantes,French Ligue 1,71,71,2400000.0,20000.0,ST,Right,4900000.0,,,73.0,Kolbeinn Sigorsson,FC Nantes
2017/18,Antoñito,Antonio Jesús Regal Angulo,30,1987-12-24,174,64,Real Valladolid CF,Spain Primera Division,71,71,1700000.0,10000.0,RB,Right,3800000.0,,,67.0,Antonio Jesus Regal Angulo,Real Valladolid CF
2017/18,A. King,Andrew Philip King,29,1988-10-29,184,79,Leicester City,English Premier League,71,71,2300000.0,40000.0,CM,Right,4300000.0,SUB,8.0,72.0,Andrew Philip King,Leicester City
2017/18,E. Muñoz,Ezequiel Matías Muñoz,27,1990-10-08,185,78,CD Leganés,Spain Primera Division,71,74,2400000.0,15000.0,CB,Right,5500000.0,,,73.0,Ezequiel Matias Munoz,CD Leganes
2017/18,Felipe,Felipe Trevizan Martins,31,1987-05-15,193,90,Hannover 96,German 1. Bundesliga,71,71,1600000.0,20000.0,CB,Left,2900000.0,,,71.0,Felipe Trevizan Martins,Hannover 96
2017/18,M. Martin,Marvin Martin,30,1988-01-10,171,68,Stade de Reims,French Ligue 1,71,71,2200000.0,10000.0,"CAM, CM",Right,4500000.0,,,72.0,Marvin Martin,Stade de Reims
2017/18,E. Zelazny,Erwin Zelazny,26,1991-09-22,186,80,Stade Malherbe Caen,French Ligue 1,71,74,2100000.0,10000.0,GK,Left,4300000.0,,,62.0,Erwin Zelazny,Stade Malherbe Caen
2017/18,L. Siligardi,Luca Siligardi,30,1988-01-26,180,72,Parma,Italian Serie A,71,71,2200000.0,30000.0,"RW, LW, LM",Left,4000000.0,,,73.0,Luca Siligardi,Parma
2017/18,B. Salamon,Bartosz Salamon,27,1991-05-01,196,89,Frosinone,Italian Serie A,71,72,2200000.0,10000.0,CB,Right,,,,70.0,Bartosz Salamon,Frosinone
2017/18,Fábio,Fábio Pereira da Silva,27,1990-07-09,172,65,FC Nantes,French Ligue 1,71,71,2000000.0,15000.0,"LB, RB",Right,3900000.0,,,72.0,Fabio Pereira da Silva,FC Nantes
2017/18,G. Marilungo,Guido Marilungo,28,1989-08-09,176,69,Atalanta,Italian Serie A,71,71,2400000.0,20000.0,ST,Right,4200000.0,,,71.0,Guido Marilungo,Atalanta
2017/18,D. Le Tallec,Damien Vincent Denis Le Tallec,28,1990-04-19,184,74,Montpellier Hérault SC,French Ligue 1,71,73,2200000.0,15000.0,"CB, CDM",Right,4600000.0,,,,Damien Vincent Denis Le Tallec,Montpellier Herault SC
2017/18,J. Bennett,Joe Bennett,28,1990-03-28,178,74,Cardiff City,English Premier League,71,71,1900000.0,30000.0,"LB, LWB",Left,3700000.0,,,69.0,Joe Bennett,Cardiff City
2017/18,Y. Andreu,Yoann Andreu,29,1989-05-03,178,70,Angers SCO,French Ligue 1,71,71,1800000.0,15000.0,"LB, RB",Right,3600000.0,,,72.0,Yoann Andreu,Angers SCO
2017/18,M. Terrazzino,Marco Terrazzino,27,1991-04-15,177,77,Sport-Club Freiburg,German 1. Bundesliga,71,71,2500000.0,15000.0,LM,Right,4500000.0,,,71.0,Marco Terrazzino,Sport-Club Freiburg
2017/18,C. Wickham,Connor Wickham,25,1993-03-31,191,90,Crystal Palace,English Premier League,71,75,3100000.0,30000.0,ST,Right,6100000.0,,,72.0,Connor Wickham,Crystal Palace
2017/18,M. Albornoz,Miiko Martín Albornoz Inola,27,1990-11-30,180,80,Hannover 96,German 1. Bundesliga,71,71,2000000.0,20000.0,LB,Left,3500000.0,SUB,2.0,71.0,Miiko Martin Albornoz Inola,Hannover 96
2017/18,A. Gonçalves,Anthony Gonçalves,32,1986-03-06,178,79,RC Strasbourg Alsace,French Ligue 1,71,71,1800000.0,10000.0,"CM, RM",Right,3600000.0,,,70.0,Anthony Goncalves,RC Strasbourg Alsace
2017/18,F. Giefer,Fabian Giefer,28,1990-05-17,196,93,FC Augsburg,German 1. Bundesliga,71,72,1900000.0,10000.0,GK,Right,3400000.0,,,72.0,Fabian Giefer,FC Augsburg
2017/18,N. Brighenti,Nicolò Brighenti,28,1989-08-01,178,75,Frosinone,Italian Serie A,71,71,1900000.0,10000.0,"CB, RB",Right,3500000.0,,,69.0,Nicolo Brighenti,Frosinone
2017/18,P. Škuletić,Petar Škuletić,28,1990-06-29,192,89,Montpellier Hérault SC,French Ligue 1,71,71,2400000.0,20000.0,ST,Left,4900000.0,,,69.0,Petar Skuletic,Montpellier Herault SC
2017/18,D. Contento,Diego Armando Valentin Contento,28,1990-05-01,177,75,Fortuna Düsseldorf,German 1. Bundesliga,71,71,1900000.0,15000.0,LB,Left,3400000.0,,,72.0,Diego Armando Valentin Contento,Fortuna Dusseldorf
2017/18,N. Mendez-Laing,Nathaniel Mendez-Laing,26,1992-04-15,180,75,Cardiff City,English Premier League,71,72,2800000.0,30000.0,"RW, RM",Right,5800000.0,,,69.0,Nathaniel Mendez-Laing,Cardiff City
2017/18,F. Wiedwald,Felix Wiedwald,28,1990-03-15,190,82,Eintracht Frankfurt,German 1. Bundesliga,71,71,1700000.0,15000.0,GK,Right,2800000.0,,,76.0,Felix Wiedwald,Eintracht Frankfurt
2017/18,D. Williams,Daniel Williams,29,1989-03-08,182,80,Huddersfield Town,English Premier League,71,71,2300000.0,30000.0,"CM, CDM",Right,4300000.0,,,71.0,Daniel Williams,Huddersfield Town
2017/18,Ji Dong Won,지동원 池东沅,27,1991-05-28,188,81,FC Augsburg,German 1. Bundesliga,71,71,2500000.0,15000.0,"CF, CAM, LM",Right,4300000.0,,,71.0, ,FC Augsburg
2017/18,A. Abrashi,Amir Abrashi,28,1990-03-27,172,71,Sport-Club Freiburg,German 1. Bundesliga,71,71,1900000.0,15000.0,CDM,Right,3500000.0,,,71.0,Amir Abrashi,Sport-Club Freiburg
2017/18,A. Bamba,Abdoulaye Bamba,28,1990-04-25,182,72,Angers SCO,French Ligue 1,71,71,1900000.0,15000.0,"LB, RB",Right,3700000.0,,,70.0,Abdoulaye Bamba,Angers SCO
2017/18,W. Lautoa,Wesley Lautoa,30,1987-08-25,182,87,Dijon FCO,French Ligue 1,71,71,1800000.0,9000.0,"CDM, CB",Left,3500000.0,,,72.0,Wesley Lautoa,Dijon FCO
2017/18,A. Nukan,Atınç Nukan,24,1993-07-20,196,86,RB Leipzig,German 1. Bundesliga,71,78,2800000.0,20000.0,CB,Left,5400000.0,,,72.0,Atnc Nukan,RB Leipzig
2017/18,Pulido,Jorge Pulido Mayoral,27,1991-04-08,185,78,SD Huesca,Spain Primera Division,71,72,2200000.0,15000.0,CB,Right,5100000.0,,,66.0,Jorge Pulido Mayoral,SD Huesca
2017/18,B. Corgnet,Benjamin Corgnet,31,1987-04-06,179,75,RC Strasbourg Alsace,French Ligue 1,71,71,2100000.0,10000.0,"CAM, CM",Right,4200000.0,,,72.0,Benjamin Corgnet,RC Strasbourg Alsace
2017/18,L. Carole,Lionel Jules Carole,27,1991-04-12,182,79,RC Strasbourg Alsace,French Ligue 1,71,72,2200000.0,10000.0,"LB, LM, CB",Left,4500000.0,,,74.0,Lionel Jules Carole,RC Strasbourg Alsace
2017/18,E. Kachunga,Elias Kachunga,26,1992-04-22,178,74,Huddersfield Town,English Premier League,71,72,2800000.0,30000.0,"RM, LM",Right,5500000.0,,,72.0,Elias Kachunga,Huddersfield Town
2017/18,M. Capuano,Marco Capuano,26,1991-10-14,186,80,Frosinone,Italian Serie A,71,73,2400000.0,10000.0,"CB, LB",Left,4500000.0,,,72.0,Marco Capuano,Frosinone
2017/18,Alejandro Rodríguez,Alejandro Rodríguez de Miguel,26,1991-07-30,183,80,Empoli,Italian Serie A,71,71,2600000.0,10000.0,ST,Right,,,,69.0,Alejandro Rodriguez de Miguel,Empoli
2017/18,M. Bruno,Massimo Bruno,24,1993-09-17,178,74,RB Leipzig,German 1. Bundesliga,71,74,3000000.0,20000.0,"RM, LM, CAM",Right,5300000.0,,,72.0,Massimo Bruno,RB Leipzig
2017/18,T. Hemed,Tomer Hemed,31,1987-05-02,186,80,Brighton & Hove Albion,English Premier League,71,71,2100000.0,30000.0,ST,Right,4000000.0,,,72.0,Tomer Hemed,Brighton & Hove Albion
2017/18,R. Alioui,Rachid Alioui,26,1992-06-18,186,82,Nîmes Olympique,French Ligue 1,71,74,3000000.0,15000.0,ST,Right,6200000.0,,,71.0,Rachid Alioui,Nimes Olympique
2017/18,L. Krajnc,Luka Krajnc,23,1994-09-19,187,86,Frosinone,Italian Serie A,71,75,2600000.0,9000.0,CB,Left,4900000.0,SUB,15.0,70.0,Luka Krajnc,Frosinone
2017/18,Y. Chibsah,Yussif Raman Chibsah,25,1993-03-10,177,78,Frosinone,Italian Serie A,71,74,2900000.0,10000.0,"CM, CDM",Right,5500000.0,,,71.0,Yussif Raman Chibsah,Frosinone
2017/18,K. Coulibaly,Kalifa Coulibaly,26,1991-08-21,197,87,FC Nantes,French Ligue 1,71,72,2800000.0,15000.0,ST,Right,5900000.0,,,73.0,Kalifa Coulibaly,FC Nantes
2017/18,Y. Abdelhamid,Yunis Abdelhamid,30,1987-09-28,190,83,Stade de Reims,French Ligue 1,71,71,1800000.0,10000.0,CB,Left,3500000.0,,,70.0,Yunis Abdelhamid,Stade de Reims
2017/18,T. Dingomé,Tristan Dingomé,27,1991-02-17,174,69,Stade de Reims,French Ligue 1,71,72,2200000.0,10000.0,"CDM, CM",Left,4600000.0,,,71.0,Tristan Dingome,Stade de Reims
2017/18,E. Valentini,Enrico Valentini,29,1989-02-20,182,78,1. FC Nürnberg,German 1. Bundesliga,71,71,1800000.0,15000.0,"RB, LB, RM, RWB",Right,3200000.0,,,69.0,Enrico Valentini,1. FC Nurnberg
2017/18,M. Michel,Mathieu Michel,26,1991-09-04,189,84,Angers SCO,French Ligue 1,71,73,2000000.0,10000.0,GK,Right,4100000.0,,,73.0,Mathieu Michel,Angers SCO
2017/18,M. Hassen,Mouez Hassen,23,1995-03-05,186,80,OGC Nice,French Ligue 1,71,78,2400000.0,10000.0,GK,Right,5100000.0,,,69.0,Mouez Hassen,OGC Nice
2017/18,C. Paterson,Callum Thomas Owen Paterson,23,1994-10-13,187,76,Cardiff City,English Premier League,71,77,3200000.0,20000.0,"CM, RB",Right,7000000.0,SUB,16.0,68.0,Callum Thomas Owen Paterson,Cardiff City
2017/18,P. Faragò,Paolo Pancrazio Faragò,25,1993-02-12,187,80,Cagliari,Italian Serie A,71,74,3000000.0,20000.0,"RM, CM, CAM",Right,5600000.0,,,68.0,Paolo Pancrazio Farago,Cagliari
2017/18,Álex Gallar,Álejandro Gallar Falguero,26,1992-03-19,176,71,SD Huesca,Spain Primera Division,71,72,2800000.0,15000.0,"RM, LM, ST",Left,6300000.0,,,67.0,Alejandro Gallar Falguero,SD Huesca
2017/18,Nacho,José Ignacio Martínez García,29,1989-03-07,175,76,Real Valladolid CF,Spain Primera Division,71,71,1800000.0,10000.0,LB,Left,3900000.0,,,70.0,Jose Ignacio Martinez Garcia,Real Valladolid CF
2017/18,I. Sylla,Issiaga Sylla,24,1994-01-01,180,75,Toulouse Football Club,French Ligue 1,71,75,2600000.0,15000.0,"LB, LM",Left,5300000.0,,,71.0,Issiaga Sylla,Toulouse Football Club
2017/18,K. Sema,Ken Nlata Sema,24,1993-09-30,180,69,Watford,English Premier League,71,75,3100000.0,30000.0,LM,Left,6100000.0,,,69.0,Ken Nlata Sema,Watford
2017/18,T. Kleindienst,Tim Kleindienst,22,1995-08-31,194,84,Sport-Club Freiburg,German 1. Bundesliga,71,77,3300000.0,15000.0,ST,Right,6600000.0,,,69.0,Tim Kleindienst,Sport-Club Freiburg
2017/18,S. Mendoza,John Stiven Mendoza Valencia,26,1992-06-27,171,70,Amiens SC,French Ligue 1,71,72,2800000.0,10000.0,"LM, LW, ST, CAM",Left,5800000.0,,,,John Stiven Mendoza Valencia,Amiens SC
2017/18,Gumbau,Gerard Gumbau Garriga,23,1994-12-18,187,77,CD Leganés,Spain Primera Division,71,77,2800000.0,15000.0,"CDM, CM, CB",Left,6600000.0,,,,Gerard Gumbau Garriga,CD Leganes
2017/18,B. Drągowski,Bartłomiej Drągowski,20,1997-08-19,188,74,Fiorentina,Italian Serie A,71,82,3200000.0,15000.0,GK,Right,6100000.0,,,71.0,Bartomiej Dragowski,Fiorentina
2017/18,E. Fernandes,Edimilson Fernandes Ribeiro,22,1996-04-15,190,70,Fiorentina,Italian Serie A,71,79,3500000.0,30000.0,"CAM, CM, RWB",Right,,,,69.0,Edimilson Fernandes Ribeiro,Fiorentina
2017/18,B. Kapustka,Bartosz Kapustka,21,1996-12-23,179,67,Leicester City,English Premier League,71,79,3500000.0,30000.0,LM,Right,7400000.0,,,72.0,Bartosz Kapustka,Leicester City
2017/18,P. Mwene,Phillipp Mwene,24,1994-01-29,172,68,1. FSV Mainz 05,German 1. Bundesliga,71,78,2800000.0,15000.0,"RB, RM, RWB",Right,5300000.0,,,69.0,Phillipp Mwene,1. FSV Mainz 05
2017/18,A. Gunn,Angus Gunn,22,1996-01-22,196,77,Southampton,English Premier League,71,83,3300000.0,15000.0,GK,Right,7000000.0,,,68.0,Angus Gunn,Southampton
2017/18,J. Zimmer,Jean Zimmer,24,1993-12-06,171,74,Fortuna Düsseldorf,German 1. Bundesliga,71,76,2600000.0,15000.0,"RB, RM, LM",Right,4900000.0,,,72.0,Jean Zimmer,Fortuna Dusseldorf
2017/18,A. Sørloth,Alexander Sørloth,22,1995-12-05,194,90,Crystal Palace,English Premier League,71,78,3400000.0,30000.0,"ST, LW",Left,7100000.0,SUB,21.0,69.0,Alexander Srloth,Crystal Palace
2017/18,Akapo,Carlos Akapo Martínez,25,1993-03-12,178,70,SD Huesca,Spain Primera Division,71,76,2600000.0,15000.0,"RB, LB",Right,5900000.0,,,68.0,Carlos Akapo Martinez,SD Huesca
2017/18,Alex Alegría,Alexander Alegría Moreno,25,1992-10-10,189,82,Real Betis Balompié,Spain Primera Division,71,75,3100000.0,15000.0,ST,Right,6700000.0,,,75.0,Alexander Alegria Moreno,Real Betis Balompie
2017/18,F. Costa,Filippo Costa,23,1995-05-21,175,70,SPAL,Italian Serie A,71,77,3200000.0,9000.0,"LM, LWB",Left,6500000.0,,,65.0,Filippo Costa,SPAL
2017/18,J. Bednarek,Jan Bednarek,22,1996-04-12,189,77,Southampton,English Premier League,71,80,3200000.0,20000.0,CB,Right,6700000.0,SUB,5.0,68.0,Jan Bednarek,Southampton
2017/18,J. Onomah,Josh Onomah,21,1997-04-27,185,83,Tottenham Hotspur,English Premier League,71,83,4200000.0,30000.0,"CAM, RM, CM",Right,8700000.0,,,72.0,Josh Onomah,Tottenham Hotspur
2017/18,J. Prior,Jérôme Prior,22,1995-08-08,187,86,FC Girondins de Bordeaux,French Ligue 1,71,78,2400000.0,15000.0,GK,Right,5400000.0,,,72.0,Jerome Prior,FC Girondins de Bordeaux
2017/18,T. Castagne,Timothy Castagne,22,1995-12-05,185,80,Atalanta,Italian Serie A,71,78,3300000.0,15000.0,"RM, RB",Right,6300000.0,,,72.0,Timothy Castagne,Atalanta
2017/18,T. Touré,Thomas Touré,24,1993-12-27,175,73,Angers SCO,French Ligue 1,71,74,3000000.0,15000.0,"LM, LW, ST, RM",Right,6200000.0,SUB,7.0,74.0,Thomas Toure,Angers SCO
2017/18,A. Briançon,Anthony Briançon,23,1994-11-29,185,79,Nîmes Olympique,French Ligue 1,71,75,2600000.0,10000.0,CB,Right,5400000.0,,,69.0,Anthony Briancon,Nimes Olympique
2017/18,J. Sambia,Salomon Junior Sambia,21,1996-09-07,185,73,Montpellier Hérault SC,French Ligue 1,71,80,3600000.0,10000.0,"CM, RWB, CDM, CAM",Right,8000000.0,,,67.0,Salomon Junior Sambia,Montpellier Herault SC
2017/18,R. Gosens,Robin Everardus Gosens,23,1994-07-05,183,76,Atalanta,Italian Serie A,71,76,3200000.0,15000.0,"LM, LB",Left,5600000.0,,,70.0,Robin Everardus Gosens,Atalanta
2017/18,J. Kenny,Jonjoe Kenny,21,1997-03-15,176,67,Everton,English Premier League,71,79,3000000.0,30000.0,RB,Right,6300000.0,,,57.0,Jonjoe Kenny,Everton
2017/18,M. Doumbia,Moussa Doumbia,23,1994-08-15,170,64,Stade de Reims,French Ligue 1,71,77,3200000.0,10000.0,"LM, CF, ST, RM",Right,7100000.0,,,70.0,Moussa Doumbia,Stade de Reims
2017/18,J. Boga,Jérémie Boga,21,1997-01-03,174,68,U.S. Sassuolo Calcio,Italian Serie A,71,81,3800000.0,20000.0,"LM, RM, ST",Right,7300000.0,,,71.0,Jeremie Boga,U.S. Sassuolo Calcio
2017/18,B. Kamara,Bingourou Kamara,21,1996-10-21,193,84,RC Strasbourg Alsace,French Ligue 1,71,77,2400000.0,6000.0,GK,Right,5300000.0,,,70.0,Bingourou Kamara,RC Strasbourg Alsace
2017/18,V. Milinković-Savić,Vanja Milinković-Savić,21,1997-02-20,202,92,SPAL,Italian Serie A,71,79,2600000.0,5000.0,GK,Right,,,,69.0,Vanja Milinkovic-Savic,SPAL
2017/18,J. Bamba,Jonathan Bamba,22,1996-03-26,175,72,LOSC Lille,French Ligue 1,71,79,3500000.0,15000.0,"RM, ST, RW, LM",Right,7700000.0,,,71.0,Jonathan Bamba,LOSC Lille
2017/18,A. Kamara,Aboubakar Kamara,23,1995-03-07,177,81,Fulham,English Premier League,71,76,3200000.0,30000.0,ST,Right,6300000.0,,,,Aboubakar Kamara,Fulham
2017/18,A. Maitland-Niles,Ainsley Maitland-Niles,20,1997-08-29,177,71,Arsenal,English Premier League,71,84,4500000.0,40000.0,"CM, RM",Right,11400000.0,,,65.0,Ainsley Maitland-Niles,Arsenal
2017/18,O. Boscagli,Olivier Maxime Boscagli,20,1997-11-18,181,68,OGC Nice,French Ligue 1,71,81,3300000.0,10000.0,"LB, CB",Left,7000000.0,,,71.0,Olivier Maxime Boscagli,OGC Nice
2017/18,I. Bennacer,Ismaël Bennacer,20,1997-12-01,173,64,Empoli,Italian Serie A,71,82,4000000.0,8000.0,CM,Left,8100000.0,,,62.0,Ismael Bennacer,Empoli
2017/18,O. Zinchenko,Oleksandr Zinchenko,21,1996-12-15,175,64,Manchester City,English Premier League,71,81,3300000.0,40000.0,"LB, CAM, LWB",Left,6800000.0,,,72.0,Oleksandr Zinchenko,Manchester City
2017/18,M. Thuram,Marcus Lilian Thuram-Ulien,20,1997-08-06,192,88,En Avant de Guingamp,French Ligue 1,71,79,3600000.0,10000.0,"ST, LM",Right,7800000.0,,,68.0,Marcus Lilian Thuram-Ulien,En Avant de Guingamp
2017/18,G. Holtmann,Gerrit Holtmann,23,1995-03-25,183,77,1. FSV Mainz 05,German 1. Bundesliga,71,78,3300000.0,15000.0,"LM, LWB, LB, LW",Left,6300000.0,,,69.0,Gerrit Holtmann,1. FSV Mainz 05
2017/18,P. Köpke,Pascal Köpke,22,1995-09-03,178,75,Hertha BSC,German 1. Bundesliga,71,79,3500000.0,15000.0,"ST, RW, LW",Right,6700000.0,,,69.0,Pascal Kopke,Hertha BSC
2017/18,Miramón,Jorge Miramón Santagertrudis,29,1989-06-02,176,74,SD Huesca,Spain Primera Division,71,71,1800000.0,15000.0,RB,Right,3900000.0,,,68.0,Jorge Miramon Santagertrudis,SD Huesca
2017/18,M. Gajić,Milan Gajić,22,1996-01-28,178,75,FC Girondins de Bordeaux,French Ligue 1,71,75,2600000.0,20000.0,RB,Right,5300000.0,,,72.0,Milan Gajic,FC Girondins de Bordeaux
2017/18,Lyanco,Lyanco Evangelista Silveira Neves Vojnović,21,1997-02-01,187,75,Torino F.C.,Italian Serie A,71,80,3200000.0,15000.0,CB,Right,6100000.0,,,72.0,Lyanco Evangelista Silveira Neves Vojnovic,Torino F.C.
