Season_fifa,short_name,age,dob,height_cm,weight_kg,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,release_clause_eur,nation_position,nation_jersey_number,previous_edition_overall,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,SV,IBSV,OBSV,AKS,PKC,PKF,PKSV,CL,ECL,PUNCH,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
2017/18,J. Stryger Larsen,27,1991-02-21,182,82,Udinese Calcio,Italian Serie A,73,75,3900000.0,20000.0,"CB, RB",Right,7300000.0,LB,17.0,69.0,M,30,2530,28,2,1,5,0,0,1,1,0,1,0,19,5,32,23,7,9,2,6,2,13,35,27,15,18,952,1151,6,22,127,8,82,1,1,14,3,1,5,2,0,0,0,8,0,1643,32,162,85,445,18,37,0,301,162,0,0,0,0,0,0,1,1,7,1,0,0,43,8,0,0,0,0,0,0,0,65,65,0,71,0,1,1,1,1,13
2017/18,K. Darlow,27,1990-10-08,190,88,Newcastle United,English Premier League,73,75,3200000.0,30000.0,GK,Right,6400000.0,,,70.0,G,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,297,0,3,90,0,3,1,3,0,0,0,0,0,0,0,0,0,1,395,0,18,0,70,0,5,0,160,70,0,0,0,0,0,0,0,0,0,0,0,0,15,2,35,28,6,1,0,3,0,6,6,3,83,0,0,0,0,0,0
2017/18,K. Long,27,1990-08-18,190,82,Burnley,English Premier League,73,73,3400000.0,40000.0,CB,Right,6400000.0,SUB,21.0,70.0,D,16,1440,16,0,0,1,0,0,1,2,0,0,2,10,2,19,2,0,6,3,4,0,14,32,23,15,21,388,541,0,80,68,0,131,1,0,10,2,1,0,0,0,0,0,2,1,809,24,31,84,102,2,9,0,165,72,0,0,0,0,0,0,0,0,2,0,0,0,21,4,0,0,0,0,1,0,0,127,127,0,61,0,0,1,2,1,0
2017/18,Y. Sanogo,25,1993-01-27,191,75,Toulouse Football Club,French Ligue 1,73,78,5500000.0,20000.0,ST,Right,11400000.0,,,71.0,F,27,1513,17,10,9,6,0,0,6,0,0,0,0,49,22,6,5,0,12,0,12,0,1,11,7,52,41,178,307,0,81,43,14,144,1,0,46,22,6,3,0,0,1,2,32,0,581,103,93,177,133,1,30,0,237,6,0,0,0,0,0,0,0,0,12,0,0,0,24,0,0,0,0,0,0,0,0,12,12,0,5,0,0,12,7,4,27
2017/18,A. Abdennour,28,1989-08-06,187,84,Olympique de Marseille,French Ligue 1,73,73,3200000.0,30000.0,CB,Left,,,,77.0,D,8,500,6,2,2,3,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,5,7,3,9,6,310,332,0,9,32,1,22,0,0,2,1,0,0,0,0,0,0,1,0,383,2,9,20,63,1,0,0,24,36,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,19,19,0,16,0,0,0,0,0,1
2017/18,Raul García,29,1989-04-30,175,74,CD Leganés,Spain Primera Division,73,73,3000000.0,20000.0,"LB, CB",Left,6700000.0,,,74.0,D,19,1388,15,4,0,1,0,0,0,2,1,2,0,7,1,19,74,20,25,2,6,17,3,34,25,10,17,332,476,10,13,94,11,75,1,0,1,0,0,6,1,0,0,0,8,0,883,6,72,53,166,8,91,0,258,45,0,0,0,0,20,8,17,16,9,1,1,0,24,4,0,0,0,0,0,0,0,42,42,0,24,1,0,0,0,0,19
2017/18,A. Ujah,27,1990-10-14,183,82,1. FSV Mainz 05,German 1. Bundesliga,73,74,4700000.0,20000.0,ST,Right,8300000.0,,,,F,11,200,2,9,2,0,0,0,0,0,0,0,0,8,2,0,2,1,4,0,4,0,0,4,3,4,2,26,53,1,12,3,0,18,0,0,4,2,0,4,0,0,0,0,0,0,84,7,12,18,18,0,4,0,33,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,6,6,0,1,0,0,4,1,0,2
2017/18,V. Pajot,27,1990-08-19,180,68,Angers SCO,French Ligue 1,73,73,4100000.0,20000.0,"CM, CDM",Right,8200000.0,,,74.0,M,20,1289,15,5,5,5,0,1,2,2,0,2,0,20,5,25,6,0,10,3,8,0,9,22,14,36,18,433,557,0,78,63,4,116,0,0,13,3,1,7,2,1,0,0,9,0,753,27,68,108,205,2,11,1,159,50,0,0,0,0,0,0,0,0,6,0,0,0,32,1,0,0,0,0,0,0,0,32,32,0,26,2,0,1,1,1,7
2017/18,M. Kamiński,26,1992-01-15,192,82,VfB Stuttgart,German 1. Bundesliga,73,75,4000000.0,20000.0,CB,Left,7100000.0,,,71.0,D,23,1134,12,11,3,0,0,0,0,0,0,0,0,4,0,38,8,4,4,1,4,0,4,17,14,7,0,681,801,4,33,46,0,50,0,0,3,0,0,1,0,0,0,0,0,0,958,8,75,44,247,1,12,0,135,113,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,51,51,0,53,0,0,0,0,0,1
2017/18,J. Schlupp,25,1992-12-23,178,72,Crystal Palace,English Premier League,73,76,4100000.0,30000.0,"LB, LM",Left,8200000.0,,,71.0,M,24,1748,21,3,6,3,0,0,0,1,0,0,1,15,2,24,31,3,12,2,11,0,8,57,36,18,8,485,654,3,39,113,13,116,0,0,9,2,0,6,0,0,0,0,30,0,1146,23,166,127,290,13,41,0,293,51,0,0,0,0,0,0,0,0,13,0,0,0,30,3,0,0,0,0,0,0,0,54,54,0,27,0,0,0,2,0,23
2017/18,O. Sorg,28,1990-05-29,175,75,Hannover 96,German 1. Bundesliga,73,73,3200000.0,20000.0,"RB, CB",Right,5700000.0,,,73.0,D,22,1690,20,2,8,4,0,0,0,1,0,1,0,7,0,52,25,5,8,1,6,1,7,48,31,18,17,460,654,5,15,69,5,85,0,0,2,0,0,5,0,0,0,0,7,0,1008,4,78,77,175,7,49,0,257,66,0,0,0,0,0,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,0,59,59,0,54,0,0,1,0,0,10
2017/18,G. Bussmann,27,1991-02-02,184,79,1. FSV Mainz 05,German 1. Bundesliga,73,73,3300000.0,20000.0,LB,Left,5600000.0,,,75.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/18,A. Acquah,26,1992-01-05,179,70,Empoli,Italian Serie A,73,74,4600000.0,10000.0,CM,Right,8700000.0,,,74.0,M,22,935,9,13,6,3,1,1,1,0,0,0,0,9,3,16,12,0,6,1,6,0,1,8,6,17,14,405,464,0,13,68,16,50,1,1,2,1,0,7,2,1,0,0,14,0,610,8,76,61,226,1,14,0,111,34,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,9,9,0,17,0,0,0,0,0,24
2017/18,O. Hiljemark,26,1992-06-28,184,73,Genoa,Italian Serie A,73,75,4800000.0,15000.0,"CM, CDM",Right,8900000.0,SUB,15.0,73.0,M,15,1282,15,0,3,1,0,0,0,3,0,3,0,12,4,9,83,31,36,8,19,14,4,12,8,7,10,481,581,13,16,85,13,50,0,0,8,2,0,4,2,0,0,0,17,0,820,26,157,74,315,1,103,0,198,33,0,0,0,0,7,2,45,42,8,1,1,0,17,3,0,0,0,0,1,0,0,11,11,0,18,0,0,4,2,0,20
2017/18,T. Smith,26,1992-04-14,186,84,Huddersfield Town,English Premier League,73,76,4100000.0,30000.0,RB,Right,8000000.0,,,72.0,D,24,1908,21,3,6,7,0,0,0,1,0,1,0,8,2,26,64,12,15,2,13,1,6,38,27,20,18,560,792,12,18,109,9,83,1,2,0,0,0,8,2,0,0,0,9,0,1375,8,158,60,297,8,72,1,378,65,0,0,0,0,0,0,0,0,11,0,0,0,31,5,0,0,0,0,1,0,0,72,72,0,43,0,1,3,0,0,13
2017/18,M. Trotta,25,1992-09-29,188,85,U.S. Sassuolo Calcio,Italian Serie A,73,76,5000000.0,40000.0,"ST, RW",Left,8900000.0,,,69.0,F,34,2269,27,7,16,2,0,0,7,4,0,3,1,65,26,13,17,4,27,2,23,0,2,39,22,28,45,501,713,4,24,129,26,132,0,0,40,19,6,25,7,1,0,0,43,0,1137,104,178,173,340,1,28,0,364,18,3,2,0,1,0,0,0,0,19,0,0,0,39,1,0,0,0,0,0,0,0,20,20,0,29,0,0,12,4,5,44
2017/18,S. Prcić,24,1993-11-20,181,73,Levante Unión Deportiva,Spain Primera Division,73,77,4400000.0,15000.0,"CDM, CM",Right,9600000.0,,,73.0,M,19,1567,18,1,4,3,0,0,1,2,0,1,1,18,5,28,5,2,7,1,5,0,5,38,19,14,10,804,922,2,11,140,2,61,0,0,1,1,1,17,4,0,0,0,7,0,1113,2,177,65,433,5,30,0,145,111,0,0,0,0,0,0,0,0,5,0,0,0,16,3,0,0,0,0,0,0,0,20,20,0,82,0,0,0,0,0,4
2017/18,S. Peeters,26,1992-02-09,188,74,Stade Malherbe Caen,French Ligue 1,73,76,4900000.0,20000.0,"CM, CAM",Left,10100000.0,,,71.0,M,20,1102,11,9,3,4,0,0,0,2,1,1,1,17,7,7,95,23,30,4,12,16,3,20,11,23,5,321,449,0,7,71,6,38,0,0,9,5,0,8,2,0,0,0,13,0,679,21,117,70,223,2,121,0,243,39,1,0,0,1,26,5,57,54,17,1,1,0,22,2,0,0,0,0,0,0,0,9,9,0,31,2,0,0,4,0,10
2017/18,M. Poundjé,25,1992-08-16,180,74,FC Girondins de Bordeaux,French Ligue 1,73,76,4100000.0,30000.0,LB,Left,8600000.0,,,72.0,D,19,1704,19,0,1,5,0,0,0,1,0,1,0,15,2,34,81,14,16,1,14,1,7,54,30,19,14,525,671,14,26,86,35,129,0,1,1,0,0,14,2,0,0,1,16,0,1254,6,126,89,296,12,73,1,312,82,0,0,0,0,0,0,1,1,14,0,0,0,18,6,0,0,0,0,0,0,0,50,50,0,25,2,0,4,0,0,59
2017/18,F. Chafik,31,1986-10-16,183,72,Dijon FCO,French Ligue 1,73,73,2600000.0,10000.0,"RB, RWB",Right,5200000.0,,,72.0,D,23,1620,19,4,11,4,0,0,0,2,1,2,0,5,1,35,39,13,16,5,13,1,1,58,49,20,18,479,650,13,24,97,23,123,0,1,0,0,0,5,1,0,0,0,13,0,1158,13,121,83,245,7,63,1,285,52,0,0,0,0,0,0,0,0,10,0,0,0,38,1,0,0,0,0,1,0,0,35,35,0,29,0,0,2,0,0,32
2017/18,A. Hahn,27,1990-08-13,185,79,FC Augsburg,German 1. Bundesliga,73,73,4200000.0,20000.0,"RM, ST",Right,7100000.0,,,76.0,F,23,1353,14,9,3,0,0,0,3,0,0,0,0,42,16,10,38,8,8,1,7,1,2,33,24,40,18,172,327,8,71,43,4,123,0,0,27,10,3,15,6,0,0,0,24,0,651,56,62,197,128,3,45,0,282,10,0,0,0,0,0,0,1,0,11,0,0,0,25,2,0,0,0,0,0,0,0,23,23,0,5,1,0,13,3,2,31
2017/18,R. Khedira,24,1994-01-27,188,84,FC Augsburg,German 1. Bundesliga,73,76,4300000.0,15000.0,"CDM, CB",Right,7600000.0,,,69.0,M,30,2279,27,3,8,8,0,0,1,1,0,1,0,12,6,45,8,3,9,1,8,0,18,62,47,47,32,631,841,3,60,88,5,154,0,0,11,5,1,1,1,0,0,0,12,0,1207,35,117,139,235,3,31,0,252,70,0,0,0,0,0,0,0,0,6,0,0,0,35,7,0,0,0,0,0,0,0,92,92,0,31,0,0,1,1,1,11
2017/18,L. Diony,25,1992-12-20,183,82,AS Saint-Étienne,French Ligue 1,73,76,5000000.0,30000.0,ST,Right,9900000.0,,,76.0,F,16,933,11,5,8,0,0,0,0,0,0,0,0,16,6,1,7,1,5,0,5,0,1,3,0,11,17,111,161,1,12,26,7,37,0,0,13,5,0,3,1,0,0,3,26,0,291,39,48,74,80,1,16,0,114,8,0,0,0,0,0,0,0,0,7,0,0,0,18,0,0,0,0,0,0,0,0,7,7,0,0,0,0,6,1,0,12
2017/18,J. Marié,26,1991-09-29,177,73,Dijon FCO,French Ligue 1,73,75,4800000.0,15000.0,"CM, CDM",Right,9900000.0,,,71.0,M,27,1885,21,6,9,5,0,0,1,1,0,1,0,21,2,39,11,2,11,0,10,0,9,60,35,26,15,759,906,2,14,145,8,97,1,1,6,1,0,15,1,1,0,0,17,0,1208,16,150,123,353,4,21,0,216,74,0,0,0,0,0,0,0,0,3,0,0,0,46,1,0,0,0,0,1,0,0,20,20,0,74,0,0,1,2,0,15
2017/18,A. Tameze,24,1994-02-04,180,78,OGC Nice,French Ligue 1,73,79,4700000.0,20000.0,"CDM, CM",Right,9800000.0,,,,M,26,1681,19,7,8,3,0,0,0,1,0,1,0,7,4,39,3,0,8,2,7,0,5,59,37,25,28,1194,1308,0,25,116,32,140,0,1,3,2,0,4,2,0,0,0,29,0,1621,12,143,102,480,3,15,0,185,87,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,19,19,0,65,1,0,0,0,0,42
2017/18,R. Walter,23,1995-04-26,174,73,OGC Nice,French Ligue 1,73,79,5500000.0,20000.0,"CM, CDM, RM",Left,11600000.0,,,74.0,M,12,999,12,0,2,1,0,0,0,1,0,1,0,7,2,12,7,2,2,0,1,0,3,24,11,10,7,348,419,1,12,90,16,57,0,0,2,1,0,5,1,0,0,0,18,0,566,5,70,82,176,1,12,0,112,38,0,0,0,0,2,1,1,1,1,0,0,0,13,3,0,0,0,0,0,0,0,12,12,0,24,0,0,0,0,0,18
2017/18,R. Walter,23,1995-04-26,174,73,OGC Nice,French Ligue 1,73,79,5500000.0,20000.0,"CM, CDM, RM",Left,11600000.0,,,74.0,M,8,491,6,2,2,0,0,0,1,0,0,0,0,4,3,5,2,1,4,0,4,0,1,12,7,10,0,205,231,1,7,33,7,26,0,0,1,1,1,3,2,0,0,0,7,0,300,5,54,32,110,0,5,0,53,8,0,0,0,0,0,0,1,1,1,0,0,0,6,2,0,0,0,0,0,0,0,2,2,0,11,0,0,0,0,1,13
2017/18,A. Hunou,24,1994-01-19,176,66,Stade Rennais FC,French Ligue 1,73,78,5500000.0,20000.0,"RM, CAM, ST",Right,10900000.0,,,67.0,F,24,1461,17,7,11,1,0,0,5,1,0,1,0,25,10,8,9,0,12,0,11,0,1,27,15,20,30,392,491,0,11,75,7,75,1,0,23,9,5,2,1,0,0,1,23,0,742,43,116,114,259,2,17,0,186,13,0,0,0,0,0,0,2,1,10,0,0,0,19,2,0,0,0,0,0,0,0,6,6,0,7,0,0,19,5,1,18
2017/18,C. Mathenia,26,1992-03-31,189,90,1. FC Nürnberg,German 1. Bundesliga,73,76,3500000.0,15000.0,GK,Right,6500000.0,,,75.0,G,24,2160,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,337,626,0,2,171,0,3,3,0,0,0,0,0,0,0,0,0,0,0,819,0,27,3,116,0,4,0,299,117,0,0,0,0,0,0,0,0,0,0,0,0,38,6,61,37,21,10,0,4,0,16,16,5,147,0,0,0,0,0,0
2017/18,Samir,23,1994-12-05,189,80,Udinese Calcio,Italian Serie A,73,77,4400000.0,15000.0,"CB, LB",Left,8300000.0,,,73.0,D,31,2572,30,1,5,7,0,1,2,0,0,0,0,7,2,76,20,3,4,0,4,0,16,55,38,38,40,1019,1218,3,44,131,14,151,0,1,4,2,2,3,0,0,0,0,13,2,1827,12,105,109,379,23,35,0,292,183,0,0,0,0,0,0,1,1,4,0,0,0,49,4,0,0,0,0,0,0,0,139,139,0,65,0,0,1,1,1,25
2017/18,J. Elez,24,1994-04-25,189,87,Hannover 96,German 1. Bundesliga,73,77,4400000.0,20000.0,CB,Right,8300000.0,,,,D,11,777,9,2,5,1,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,7,13,9,9,3,282,360,0,12,42,4,32,0,1,0,0,0,0,0,0,0,0,2,0,459,2,44,36,102,3,9,0,88,47,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,33,33,0,36,0,0,0,0,0,4
2017/18,A. Oyongo,27,1991-06-22,175,68,Montpellier Hérault SC,French Ligue 1,73,74,3700000.0,20000.0,"LWB, LB, RB",Left,7700000.0,,,71.0,D,3,203,3,0,2,0,0,0,0,0,0,0,0,1,1,6,14,2,2,0,2,0,1,2,1,1,3,58,71,2,2,7,6,13,0,0,0,0,0,1,1,0,0,0,2,0,139,2,16,12,33,2,12,0,42,9,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,8
2017/18,L. Mazzitelli,22,1995-11-15,184,76,Genoa,Italian Serie A,73,78,5500000.0,10000.0,"CM, CDM",Right,,,,73.0,M,20,1013,10,10,5,4,0,0,0,1,0,1,0,17,4,21,16,3,6,0,5,0,2,37,24,36,19,298,412,3,20,74,4,78,0,0,11,3,0,6,1,0,0,0,9,0,623,18,82,101,169,3,30,0,166,22,0,0,0,0,1,0,1,1,8,0,0,0,23,1,0,0,0,0,1,0,0,16,16,0,28,0,0,0,0,0,7
2017/18,O. Duda,23,1994-12-05,181,74,Hertha BSC,German 1. Bundesliga,73,80,5500000.0,20000.0,CAM,Right,10500000.0,,,73.0,F/M,17,744,9,8,9,3,0,0,1,0,0,0,0,8,3,5,6,1,3,1,3,0,0,16,12,23,17,258,313,1,14,38,10,56,0,0,3,3,1,5,0,0,0,0,15,0,457,7,56,79,162,1,18,0,105,18,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,7,7,0,6,0,0,1,0,1,17
2017/18,C. Akolo,23,1995-04-01,172,72,VfB Stuttgart,German 1. Bundesliga,73,82,6000000.0,20000.0,"RW, CAM, ST, LW",Right,11400000.0,,,70.0,F/M,22,1105,13,9,12,2,0,0,5,0,0,0,0,33,16,5,14,7,14,0,14,0,0,20,14,12,12,227,294,6,10,42,15,57,0,0,22,12,5,11,4,0,0,0,25,0,517,41,93,98,167,2,38,0,158,4,1,0,0,1,0,0,1,1,6,0,0,0,17,0,0,0,0,0,0,0,0,2,2,0,6,0,0,9,4,3,43
2017/18,Walace,23,1995-04-04,188,75,Hannover 96,German 1. Bundesliga,73,79,4700000.0,20000.0,"CDM, CM",Right,9300000.0,,,74.0,M,18,1320,16,2,6,3,0,0,1,2,0,1,1,18,6,30,4,2,12,3,10,0,3,38,25,21,7,509,639,2,29,113,12,86,0,0,7,2,1,11,4,0,0,0,22,0,882,18,112,103,259,2,16,0,201,61,0,0,0,0,0,0,0,0,2,0,0,0,26,2,0,0,0,0,0,0,0,12,12,0,29,1,0,0,0,0,25
2017/18,A. Adnan,24,1993-12-19,185,70,Atalanta,Italian Serie A,73,76,4200000.0,15000.0,"LB, LM",Left,,,,73.0,D,23,1670,18,5,4,4,0,0,0,2,1,2,0,12,3,41,88,16,21,4,14,5,6,53,35,21,22,436,619,9,53,94,24,149,0,0,2,1,0,10,2,0,1,0,16,1,1223,6,84,99,250,17,100,0,345,82,0,0,0,0,7,3,21,18,11,5,1,0,29,4,0,0,0,0,0,0,0,74,74,0,33,0,0,1,0,0,33
2017/18,R. Bauer,23,1995-04-09,183,76,1. FC Nürnberg,German 1. Bundesliga,73,77,4300000.0,15000.0,"LB, RB, CB",Right,,,,75.0,D,16,954,12,4,3,4,0,0,0,0,0,0,0,2,0,23,16,4,4,0,4,0,1,31,24,13,11,332,432,4,10,54,1,52,1,1,0,0,0,2,0,0,0,0,3,0,623,1,54,39,159,6,22,0,147,73,0,0,0,0,0,0,0,0,6,0,0,0,16,2,0,0,0,0,0,0,0,18,18,0,28,0,0,0,0,0,1
2017/18,A. Donis,21,1996-08-29,178,76,VfB Stuttgart,German 1. Bundesliga,73,83,6500000.0,20000.0,"ST, LW, RW",Right,12400000.0,LM,9.0,71.0,F,18,950,11,7,8,1,0,0,2,2,0,2,0,38,15,8,40,6,11,5,9,0,0,19,13,18,15,126,172,6,11,38,37,80,0,0,20,11,2,18,4,0,0,0,8,0,435,37,53,80,100,1,36,0,158,5,0,0,0,0,0,0,0,0,12,3,1,0,12,0,0,0,0,0,0,0,0,6,6,0,6,0,0,3,5,2,76
2017/18,Hermoso,23,1995-06-18,184,74,RCD Espanyol de Barcelona,Spain Primera Division,73,81,5000000.0,15000.0,"CB, LB",Left,11500000.0,,,72.0,D,22,1929,22,0,0,5,1,1,1,0,0,0,0,11,4,26,2,1,5,0,5,0,8,14,12,19,15,710,953,0,53,116,5,85,0,0,7,3,1,4,1,0,0,0,4,2,1200,15,67,73,216,3,18,0,270,160,0,0,0,0,0,0,2,2,2,1,0,0,28,6,0,0,0,0,0,0,0,119,119,0,133,0,0,1,1,1,8
2017/18,S. Sensi,22,1995-08-05,168,62,U.S. Sassuolo Calcio,Italian Serie A,73,79,4700000.0,30000.0,"CDM, CM",Right,8900000.0,,,75.0,M,17,1036,10,7,3,2,0,0,2,0,0,0,0,21,5,21,44,14,22,0,16,6,2,16,13,15,29,429,509,3,4,95,12,60,1,0,4,2,2,17,3,0,1,1,7,0,725,9,124,49,265,0,62,0,139,60,0,0,0,0,9,2,24,23,7,3,1,0,21,1,0,0,0,0,0,0,0,10,10,0,57,0,1,0,0,2,18
2017/18,Gerson,21,1997-05-20,184,72,Fiorentina,Italian Serie A,73,81,6000000.0,30000.0,"CM, RW",Left,,,,67.0,M,30,1119,10,20,8,1,0,0,2,1,0,1,0,17,5,13,7,2,16,2,14,0,3,28,16,27,40,510,581,2,20,64,6,94,1,0,12,3,2,5,2,0,0,0,16,0,781,35,184,73,363,2,20,0,118,23,0,0,0,0,0,0,1,1,2,0,0,0,11,1,0,0,0,0,0,0,0,10,10,0,14,0,0,3,2,0,12
2017/18,C. Ninga,25,1993-05-17,186,81,Stade Malherbe Caen,French Ligue 1,73,78,5500000.0,20000.0,"ST, LM",Right,11400000.0,,,74.0,F,29,1279,13,16,12,1,0,0,1,1,0,1,0,34,9,4,21,3,17,1,16,0,2,11,6,32,10,178,245,3,20,39,15,55,0,0,24,7,1,10,2,0,0,0,29,0,528,67,79,138,132,1,22,0,211,5,0,0,0,0,0,0,0,0,15,1,0,0,13,0,0,0,0,0,0,0,0,12,12,0,4,0,0,15,2,1,40
2017/18,A. Ounas,21,1996-11-11,172,65,Napoli,Italian Serie A,73,83,6500000.0,30000.0,"RW, LM",Left,12400000.0,,,72.0,F/M,10,125,0,10,0,0,0,0,0,0,0,0,0,6,2,0,9,2,5,0,5,0,0,6,5,0,3,50,62,2,0,4,7,16,0,0,1,0,0,5,2,0,0,1,7,0,112,7,22,15,40,0,11,0,33,1,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,10
2017/18,A. Peñaranda,21,1997-05-31,185,83,Watford,English Premier League,73,81,6000000.0,30000.0,"ST, CAM, LM, RM",Right,12600000.0,SUB,9.0,75.0,F/M,13,807,11,2,8,3,0,0,0,0,0,0,0,21,6,0,5,0,10,0,10,0,1,10,6,28,27,193,242,0,17,41,15,69,0,0,6,3,0,15,3,0,0,0,32,0,427,22,68,120,136,0,10,0,130,6,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,1,1,0,5,0,0,3,0,0,29
2017/18,M. Grujić,22,1996-04-13,191,82,Liverpool,English Premier League,73,84,6000000.0,50000.0,CDM,Right,12300000.0,,,71.0,M,4,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,16,22,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,3,12,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/18,Zubeldia,21,1997-03-30,180,79,Real Sociedad,Spain Primera Division,73,80,5500000.0,15000.0,"CM, CDM",Right,12700000.0,,,70.0,D,25,1578,16,9,2,2,1,1,1,2,0,2,0,20,3,32,2,1,6,0,4,0,5,39,29,19,15,808,939,1,38,113,9,101,0,0,2,1,1,18,2,0,0,0,12,0,1148,4,129,83,354,2,18,0,159,61,0,0,0,0,0,0,0,0,2,0,0,0,29,4,0,0,0,0,0,0,0,29,29,0,66,0,0,1,0,0,10
2017/18,B. Dibassy,28,1989-08-11,183,74,Amiens SC,French Ligue 1,73,73,3200000.0,15000.0,"LB, CB",Left,6300000.0,,,68.0,D,32,2779,31,1,2,4,0,0,1,1,0,1,0,12,2,59,38,3,8,1,6,1,25,72,53,33,24,801,1024,3,40,190,31,166,0,0,8,1,1,4,1,0,0,0,31,0,1767,28,122,143,295,12,38,1,363,128,0,0,0,0,0,0,0,0,12,0,0,0,33,10,0,0,0,0,1,0,0,136,136,0,54,0,0,4,2,1,36
2017/18,Brais Méndez,21,1997-01-07,187,78,RC Celta de Vigo,Spain Primera Division,73,82,6000000.0,15000.0,"RW, RM, CM, CAM",Left,13800000.0,,,66.0,M,20,949,12,8,10,0,0,0,1,1,0,1,0,22,9,4,24,1,10,2,9,0,0,19,15,17,14,359,447,1,8,60,8,48,0,0,14,7,1,8,2,0,0,0,19,0,628,28,120,73,239,2,48,0,172,20,0,0,0,0,3,0,7,2,4,0,0,0,18,1,0,0,0,0,0,0,0,9,9,0,13,2,0,3,2,0,16
2017/18,D. Brasanac,26,1992-02-12,178,73,Real Betis Balompié,Spain Primera Division,73,76,4900000.0,20000.0,"CM, RM",Right,10600000.0,,,,M,23,1201,13,10,8,3,0,0,2,0,0,0,0,10,5,14,10,2,17,0,16,1,3,32,17,19,20,327,403,1,19,87,10,81,0,0,8,4,2,2,1,0,0,0,13,0,593,25,96,84,190,1,12,0,130,27,0,0,0,0,0,0,2,2,5,0,0,0,18,0,0,0,0,0,0,0,0,11,11,0,11,0,0,3,1,1,22
2017/18,Luiz Felipe,21,1997-03-22,187,80,Lazio,Italian Serie A,73,84,6000000.0,20000.0,CB,Right,11400000.0,,,61.0,D,18,1162,12,6,1,6,0,0,0,0,0,0,0,2,0,18,2,1,1,0,1,0,14,40,28,19,9,593,669,1,17,72,9,75,0,1,1,0,0,1,0,0,0,0,4,0,869,4,70,49,210,9,12,0,94,65,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,2,0,0,42,42,0,33,0,0,0,1,0,11
2017/18,Douglas Luiz,20,1998-05-09,178,70,Manchester City,English Premier League,73,83,6500000.0,60000.0,"CM, CDM",Right,13300000.0,,,73.0,M,15,295,1,14,0,4,0,0,0,0,0,0,0,10,5,4,8,3,3,0,1,2,0,10,9,13,8,103,132,1,3,24,4,25,0,0,5,2,0,5,3,0,0,0,6,0,198,8,33,31,70,0,9,0,49,7,0,0,0,0,3,1,3,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,4
